$GPRMC,154543.823,A,5419.256,N,01010.815,E,10.7,,050216,,E*51
$GPRMC,154544.754,A,5419.248,N,01010.801,E,10.8,,050216,,E*5C
$GPRMC,154544.818,A,5419.248,N,01010.801,E,10.8,,050216,,E*5B
$GPRMC,154545.754,A,5419.242,N,01010.787,E,10.7,,050216,,E*59
$GPRMC,154545.804,A,5419.242,N,01010.787,E,10.7,,050216,,E*53
$GPRMC,154546.801,A,5419.234,N,01010.774,E,10.7,,050216,,E*58
$GPRMC,154546.754,A,5419.234,N,01010.774,E,10.7,,050216,,E*57
$GPRMC,154547.757,A,5419.227,N,01010.761,E,10.7,,050216,,E*53
$GPRMC,154547.792,A,5419.227,N,01010.761,E,10.7,,050216,,E*5A
$GPRMC,154548.754,A,5419.219,N,01010.747,E,10.8,,050216,,E*59
$GPRMC,154548.816,A,5419.219,N,01010.747,E,10.8,,050216,,E*50
$GPRMC,154549.781,A,5419.211,N,01010.734,E,10.7,,050216,,E*53
$GPRMC,154549.817,A,5419.211,N,01010.734,E,10.7,,050216,,E*53
$GPRMC,154550.779,A,5419.204,N,01010.721,E,10.8,,050216,,E*53
$GPRMC,154550.82,A,5419.204,N,01010.721,E,10.8,,050216,,E*60
$GPRMC,154554.719,A,5419.174,N,01010.675,E,10.8,,050216,,E*55
$GPRMC,154554.878,A,5419.170,N,01010.669,E,10.8,,050216,,E*54
$GPRMC,154554.862,A,5419.170,N,01010.669,E,10.8,,050216,,E*5F
$GPRMC,154555.747,A,5419.164,N,01010.658,E,10.1,,050216,,E*58
$GPRMC,154555.785,A,5419.164,N,01010.658,E,10.1,,050216,,E*56
$GPRMC,154556.753,A,5419.155,N,01010.648,E,10.2,,050216,,E*5E
$GPRMC,154556.779,A,5419.155,N,01010.648,E,10.2,,050216,,E*56
$GPRMC,154557.759,A,5419.148,N,01010.637,E,10.7,,050216,,E*54
$GPRMC,154557.815,A,5419.148,N,01010.637,E,10.7,,050216,,E*53
$GPRMC,154558.761,A,5419.140,N,01010.624,E,10.9,,050216,,E*54
$GPRMC,154558.81,A,5419.140,N,01010.624,E,10.9,,050216,,E*6D
$GPRMC,154559.758,A,5419.130,N,01010.614,E,10.9,,050216,,E*5B
$GPRMC,154559.806,A,5419.130,N,01010.614,E,10.9,,050216,,E*5F
$GPRMC,154600.749,A,5419.122,N,01010.602,E,10.9,,050216,,E*50
$GPRMC,154600.797,A,5419.122,N,01010.602,E,10.9,,050216,,E*53
$GPRMC,154601.753,A,5419.111,N,01010.592,E,10.9,,050216,,E*50
$GPRMC,154601.787,A,5419.111,N,01010.592,E,10.9,,050216,,E*59
$GPRMC,154602.757,A,5419.102,N,01010.582,E,11.0,,050216,,E*5C
$GPRMC,154602.799,A,5419.102,N,01010.582,E,11.0,,050216,,E*5E
